Maligant,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,GrayLevelNonUniformity,GrayLevelVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Contrast,Strength
0,51.49021167,2266.374176,-14.59847056,34.45486023,6.640912169,0.676530233,0.854081927,1.149289686,5.909667143,0.838886996,0.833158757,0.972046032,0.954611585,-0.678872647,0.991582363,0.200611091,6.642655008,0.106320714,4.006617045,0.995196384,0.238426643,13.28531002,3.605917105,10.2739431,93.5204607,0.132724471,10.71614072,50.8946557,1.4407142,76.10477426,0.110058634,0.086090015,3.632035204,573.5654363,0.813571115,0.890960809,0.179808992,0.921020852,46.69462552,0.08153212,59.9443299,0.123596556,11.30056754,49.23092784,4.336082474,232.5896907,0.268212217,0.099203353,241.5979381,0.498140079,0.733462387,34.94184157,0.082853674,4.60904315,0.613147914,1.676156871,4.75392779,264.5701643,0.334475555,0.839574799,107.2629583,10.55267461,51.31226296,4.345132743,235.0897598,0.267648979,0.08286827,0.527109145,25.65327328,0.055322501,0.649414744,0.023974879,31.2297367,0.121103291,1.037891394
0,45.67884894,1439.335198,8.387832001,27.01088637,1.441488305,0.896740578,0.349051234,0.87986963,1.316583813,0.879031768,0.877196788,0.993220139,0.977087879,-0.733952348,0.994092125,0.211935028,6.252308106,0.111762465,3.835991108,0.99925008,0.250229886,12.50461621,3.55180795,7.11309367,129.5407178,0.133364512,7.328312455,50.37321461,1.647396641,81.05142748,0.086268422,0.054894733,3.656763352,791.5297877,0.81435545,0.881578947,0.358020063,0.921072722,46.42392753,0.051327316,75.5856,0.12093696,7.83443456,51.5424,6.1184,295.3632,0.282855477,0.058070942,296.4272,0.47428352,0.715862237,37.58543254,0.04387937,4.751512298,0.567150635,3.00952576,4.838217579,350.800363,0.318330638,0.82118636,149.8529946,7.229175793,50.15426497,4.613430127,225.1796733,0.228389835,0.054178166,0.491192277,25.44004411,0.029089352,0.261995826,0.048675807,13.43148545,0.027946478,1.63449115
0,63.86428298,2371.762319,-109.6959785,31.60987668,3.609561199,0.785287215,0.603143172,1.081665044,3.211571651,0.842696954,0.838853204,0.983954542,0.96436254,-0.66755283,0.991216906,0.242039248,7.528034257,0.083380724,4.143241814,0.994077894,0.159916265,15.05606851,3.767409554,8.804859471,105.5837245,0.120800485,9.743924749,66.11078439,1.505650212,95.93758202,0.084864402,0.062703166,3.69976216,726.5635395,0.829700614,0.893916155,0.249560046,0.927952046,61.33282459,0.0595024,75.55500821,0.124064053,10.5970864,67.32840722,4.896551724,294.545156,0.230112796,0.070422128,325.3481117,0.534233352,0.759373843,51.15927672,0.05919102,4.524557358,0.622699387,2.317600524,4.827577623,330.0736196,0.337498589,0.852355084,117.7075665,9.540362411,65.86707566,4.26993865,274.9795501,0.200849783,0.060726024,0.54601653,36.59774824,0.040121717,0.466043706,0.023137907,24.80312883,0.058744145,1.356685681
0,59.15037214,1973.550772,-70.92696901,30.00665478,3.931759407,0.763905876,0.597167849,1.02221638,3.559097823,0.860212295,0.856337442,0.982740613,0.965970871,-0.685539703,0.991646092,0.202510609,7.246939894,0.110016772,3.948404156,0.984788942,0.241764082,14.49387979,3.628982827,8.484603546,130.3698451,0.131372868,8.72083791,61.97081326,1.417234046,88.37558969,0.072709928,0.056025077,3.602883755,814.2858583,0.820183151,0.895758123,0.16981587,0.924187199,57.1980741,0.052978856,84.33429812,0.122046741,9.384331523,61.36613603,4.005788712,248.170767,0.176890369,0.062128827,344.3342981,0.498313022,0.733569695,44.42523436,0.049918618,4.605439802,0.623646209,1.434662322,4.71208304,381.799639,0.344584512,0.761231086,148.8068592,8.538062532,62.0866426,4.124548736,257.66787,0.176090415,0.054398131,0.535108303,32.64745287,0.03447108,0.398153732,0.032273098,16.3480435,0.051033628,1.335378318
1,60.22516747,2001.286295,-75.17104546,28.15642804,4.061445528,0.732341573,0.595487178,1.010734109,3.643633491,0.868461403,0.86348656,0.982246119,0.966573763,-0.701354595,0.989204072,0.175786461,7.361711775,0.16112476,3.62302557,0.990293216,0.344542767,14.72342355,3.310867093,8.054468391,184.4948289,0.186702651,8.181252447,59.89312028,1.465576784,87.17858832,0.075622182,0.059327134,3.337315248,822.985619,0.832798842,0.902054795,0.235041813,0.929967556,55.5228529,0.056306247,112.5251799,0.161906734,9.062648931,59.52374101,4.225899281,253.7482014,0.171869206,0.066724176,354.7035971,0.510364888,0.741011509,44.24206214,0.053233832,4.349960733,0.634703196,1.743574349,4.400553618,392.2694064,0.358236901,0.660916995,210.6219178,7.976502575,60.06666667,3.842009132,237.913242,0.1657945,0.057478784,0.54652486,32.66999772,0.0371852,0.319946026,0.029682506,22.92482962,0.044902548,1.203899143
0,50.26861983,1936.579223,-20.04629682,30.90897768,4.379522231,0.74761829,0.673750583,1.123278311,3.817675107,0.842475388,0.836447502,0.980716517,0.961440195,-0.70411977,0.992595247,0.215859168,6.603609572,0.126698121,3.946356959,1,0.299924292,13.20721914,3.495562035,8.822124979,101.4431769,0.132537694,9.244353684,51.92256822,1.543166647,79.59696535,0.093950862,0.07051042,3.636809575,640.7830936,0.836907634,0.900294118,0.307107467,0.931856877,48.60669344,0.066434259,61.54444444,0.113971193,10.14182099,52.03148148,4.640740741,237.5,0.22586577,0.078796506,287.8296296,0.533017833,0.758278728,39.76497751,0.064237612,4.581899507,0.635294118,2.16303155,4.686825796,297.1435294,0.349580623,0.716700346,117.52,9.046483045,51.74117647,3.948235294,197.1576471,0.232004039,0.068924716,0.554205556,29.0397732,0.044587238,0.388989976,0.033838365,23.92452426,0.057272892,1.416640627
0,58.90271077,2501.037535,-46.45375291,37.37465684,3.856564575,0.796319301,0.626899668,1.081190819,3.389090685,0.846253895,0.841183394,0.982609822,0.963482206,-0.696095351,0.993902144,0.220419535,7.103389157,0.087055016,4.141444918,0.996183744,0.180996149,14.20677831,3.768521062,10.30780535,74.21252399,0.106708461,10.70881563,59.66772895,1.831023453,112.450663,0.101571443,0.062787907,3.807137529,587.1707924,0.842268751,0.884223919,0.537214153,0.933106247,55.56801534,0.059124393,44.18636364,0.100423554,11.03883781,59.12045455,6.486363636,404.2272727,0.322427143,0.066601762,205.9954545,0.468171488,0.710950326,41.8782133,0.049064125,4.894538121,0.559796438,3.295268595,4.921509711,258.562341,0.328959721,0.691755855,84.69720102,10.66388905,59.8778626,4.402035623,270.7379135,0.246268568,0.061939603,0.485227594,28.614601,0.032612599,0.410505095,0.032665388,22.62174284,0.064633057,1.743881294
0,48.88134928,1784.259412,-7.369463234,29.26870805,2.216623934,0.85719329,0.438779446,0.921287769,2.009086594,0.865900715,0.86398572,0.989895055,0.972628052,-0.718046256,0.994165576,0.22781136,6.473220617,0.103899046,3.999325357,0.991895893,0.244228524,12.94644123,3.736472092,7.871332995,105.9757331,0.130824027,8.345132528,48.42370662,1.848447122,93.25915746,0.101219956,0.066908093,3.664525238,667.3568804,0.823104637,0.881664853,0.557456143,0.925108475,44.56651506,0.062887914,63.57142857,0.122724766,8.795351888,46.48262548,7.00965251,369.5,0.309271481,0.074629289,247.996139,0.478757025,0.719359363,32.81702678,0.057024986,4.723517264,0.563656148,3.862110732,4.840436227,293.7051143,0.319592072,0.786058082,122.2905332,8.223595454,48.86942329,4.57562568,238.1316649,0.241134943,0.065074367,0.490101257,22.79595635,0.037020702,0.292081083,0.046430165,15.77298887,0.034797141,1.884819196
0,52.81323837,1602.164925,-46.45301303,25.545635,1.725266005,0.87049861,0.334236105,0.771990354,1.596684815,0.901625383,0.899772175,0.992025559,0.979346167,-0.747533279,0.992193537,0.161579453,6.840172095,0.153303615,3.536763317,0.990526498,0.330317104,13.68034419,3.339446646,6.817725251,203.6903737,0.198657375,6.414463911,53.70413007,1.557459167,80.27454376,0.077748087,0.049538778,3.310815016,829.5528227,0.807561854,0.88372093,0.272764611,0.917967235,49.18729882,0.046165139,128.8738739,0.193504315,6.524671067,54.04354354,5.313813814,275.9264264,0.253527109,0.051866565,306.8378378,0.460717474,0.703513366,38.0623018,0.03879319,4.363965872,0.573643411,2.274916809,4.472151073,377.4857881,0.325138491,0.745347836,232.1421189,6.369624036,53.60120586,4.471145564,237.0723514,0.200998366,0.048940485,0.487699301,26.34168222,0.026066973,0.231897748,0.04939147,11.44303727,0.024854718,1.717483775
0,36.41930524,1202.413188,18.12460494,21.34511,3.690463695,0.703329451,0.565500172,1.022819633,3.345117122,0.866561857,0.862246145,0.983842109,0.967641008,-0.717072722,0.993564056,0.189575364,5.651448454,0.118484342,3.920023953,0.997703067,0.270746551,11.30289691,3.546992181,6.258893425,172.2493796,0.145185212,6.374545836,39.31408844,1.434522554,54.98233427,0.109185437,0.074971982,3.626674225,969.8293822,0.817321106,0.892776524,0.17934217,0.922758277,36.22152663,0.070433708,109.7945879,0.135048694,6.738954474,39.22755228,4.675276753,167.8548585,0.397283105,0.080328091,403.1894219,0.495927948,0.73143199,28.22104462,0.06506267,4.577120954,0.611738149,2.0030773,4.729810388,449.4981189,0.338222813,0.779625204,197.2994733,6.273883349,39.25206922,4.231000752,163.0323552,0.285984685,0.073869123,0.526197433,20.47695155,0.044429946,0.577339693,0.02741577,20.36858792,0.03755146,0.85778781
0,58.12071449,1999.008363,-60.70536925,28.51051109,5.203383031,0.685535769,0.679123443,0.976877607,4.72901619,0.873024666,0.867915856,0.977717557,0.963806001,-0.729663596,0.993345509,0.151997642,7.22318763,0.14166359,3.781111056,1,0.313858551,14.44637526,3.439281214,8.428473531,160.1993593,0.161460135,8.262776434,59.99586656,1.432545188,88.10456039,0.075204675,0.056890467,3.568489647,799.4590409,0.805417763,0.889910314,0.168964713,0.917328993,55.15670349,0.05307292,97.67062315,0.144911904,8.766327079,59.4421365,4.336795252,267.84273,0.199529043,0.061743756,322.6023739,0.478638537,0.71871643,42.91918393,0.047207285,4.605750277,0.604484305,1.600077926,4.66217508,371.1058296,0.33283034,0.761556436,185.0053812,8.120150415,60.03766816,4.298654709,258.3408072,0.199905495,0.055598532,0.514023169,30.79050473,0.032454305,0.370167349,0.027530354,23.31028392,0.050794618,1.070583154
0,61.5895155,1442.263613,-71.46943292,21.00633189,2.842094976,0.733265142,0.457730961,0.870097215,2.612716069,0.882912457,0.880527545,0.987550588,0.973251323,-0.720417177,0.98839138,0.182729643,7.533856332,0.1305397,3.493411871,0.99344802,0.224728507,15.06771266,3.238880249,5.962106716,90.44043076,0.158841963,6.841803781,61.94462132,1.606675821,102.3704011,0.068868136,0.053046341,3.387014953,468.3749451,0.822498713,0.886292835,0.327722298,0.924856662,57.15205204,0.050638954,55.72,0.148586667,7.875555556,60.68,5.306666667,344.9786667,0.171830312,0.063996865,190.056,0.506816,0.739778025,44.42870494,0.053340846,4.389952392,0.58411215,2.375722667,4.531134778,207.376947,0.323017051,0.823613901,103.741433,6.578577945,62.22274143,4.470404984,285.5560748,0.149612152,0.050423347,0.513864659,31.18641442,0.033993269,0.200131189,0.054892125,17.34092368,0.040910396,2.042795581
0,58.67201999,2147.671998,-95.88924518,32.32525667,1.732986677,0.890790694,0.459785742,1.013225048,1.486054797,0.832631052,0.829390825,0.991849429,0.9691786,-0.673026758,0.991395679,0.292108515,7.13379626,0.083211386,4.104660418,0.988826752,0.154903034,14.26759252,3.740928418,8.514560837,76.8401594,0.118612443,8.842504728,60.48590126,1.425863228,86.76778321,0.078501192,0.06080135,3.65076182,544.6375918,0.840223136,0.906862745,0.206324918,0.933371178,56.45983009,0.057120914,53.61440678,0.113589845,9.553141159,59.83686441,3.656779661,223.2966102,0.168355522,0.066284206,247.529661,0.524427248,0.747535624,43.87596695,0.053079367,4.4728301,0.661064426,1.368482476,4.679181334,265.1932773,0.371419156,0.660515186,85.73109244,8.702743843,60.52661064,3.705882353,223.1288515,0.196490184,0.059812839,0.564183007,33.43583411,0.038222833,0.239146362,0.048111695,17.54318015,0.040776798,2.294330776
0,50.53080588,2329.712632,-32.00966338,36.0685746,5.621973645,0.733677516,0.751614551,1.067663429,5.01745915,0.853427773,0.847827326,0.975855023,0.959466553,-0.709911132,0.993369843,0.182463595,6.547884803,0.106050093,3.962172563,1,0.226923253,13.09576961,3.577952712,10.42263706,80.51057271,0.13001034,10.90340447,53.33541228,1.563971178,83.01423043,0.107797662,0.081819971,3.61195543,506.315612,0.817703166,0.894508671,0.312205044,0.923339429,49.13207908,0.076896101,52.50934579,0.122685387,11.88590707,53.28971963,4.990654206,270.9953271,0.271060482,0.090779003,213.7850467,0.499497773,0.732867984,38.62639985,0.07178871,4.523788187,0.61849711,2.376539436,4.695364643,235.5520231,0.340393097,0.729977614,91.26011561,10.66743794,53.44508671,4.130057803,225.3583815,0.25706433,0.079487183,0.528595857,27.89849269,0.049360961,0.521975683,0.028938537,26.26463935,0.092165244,1.581770081
0,56.6172768,1982.278728,-59.60047797,30.07438658,3.140195343,0.809727529,0.492237477,0.934351036,2.896011978,0.886132863,0.880661065,0.986003556,0.971703226,-0.766391074,0.99557275,0.146482912,7.059656433,0.103919676,3.839913198,0.997997864,0.204702982,14.11931287,3.579438579,8.303645481,73.85922871,0.115570562,9.012180764,60.07361837,1.591853169,93.68848373,0.089632308,0.061347729,3.749424356,522.188777,0.816235913,0.885387812,0.312827856,0.922129355,55.20411128,0.057358728,46.33806147,0.109546245,9.573909204,59.80614657,5.356973995,312.4940898,0.273109928,0.066235761,206.6264775,0.48847867,0.725542453,42.65277307,0.051566745,4.722115346,0.585872576,2.443617301,4.893668989,235.7950139,0.326585892,0.86290007,84.89473684,8.839390812,60.13434903,4.537396122,273.965374,0.22682814,0.060003358,0.506606263,29.978241,0.03455142,0.263676052,0.045510894,20.36369051,0.051676886,1.825898247
1,57.66297889,2532.260481,-105.4456178,34.56765677,6.04451753,0.709252206,0.815419128,1.123090933,5.330548048,0.838713142,0.833097756,0.973955447,0.955857023,-0.681877727,0.99289374,0.206283168,7.105709009,0.087185272,4.12595428,0.996623862,0.18801168,14.21141802,3.751549795,10.15304357,71.75839499,0.120901819,9.33959708,59.82592047,1.468800759,90.06996244,0.094596947,0.069060676,3.693702851,493.9621581,0.832207101,0.897881997,0.227649505,0.929687343,55.75052874,0.064943644,46.365,0.1159125,9.65674375,59.0425,4.3575,272.855,0.250377379,0.075308416,190.33,0.475825,0.716259135,42.08553721,0.058246699,4.72157359,0.605143722,1.62674375,4.763628185,235.2299546,0.355869825,0.612481433,80.60060514,9.274569087,59.87594554,3.91376702,234.5748865,0.237354471,0.067926052,0.519191881,30.73960161,0.040054225,0.378917892,0.032225694,29.7156761,0.072423246,1.519437726
1,54.15941558,1961.281332,-28.94388639,31.79650839,2.365278839,0.846879297,0.479029794,1.002882359,2.114867652,0.851436635,0.848179486,0.989308266,0.969878423,-0.71822169,0.993760399,0.245477152,6.831818182,0.114695999,4.018538235,1,0.233708938,13.66363636,3.657246159,8.540446807,64.56917298,0.109749273,9.020853659,52.81012039,2.363665545,122.6364027,0.099002941,0.063161832,3.728369815,501.4621473,0.85291676,0.902841782,1.132270961,0.939328321,49.26673722,0.060146839,41.59803922,0.101955978,9.762879662,50.62254902,10.85539216,569.622549,0.320675428,0.071933967,229.6127451,0.562776336,0.77878157,38.21820694,0.059429611,4.553935753,0.626728111,8.30949034,4.744133355,231.3348694,0.355353102,0.673891756,72.50844854,8.837676173,53.24116743,3.832565284,215.7603687,0.181037441,0.061245875,0.561262587,28.19855137,0.040723303,0.295449214,0.048456729,20.56272614,0.051011118,2.011074773
0,47.96479717,1492.615013,-1.798801309,25.97696015,1.908878099,0.863899702,0.359094794,0.83966443,1.776465236,0.896058121,0.893482385,0.991362511,0.977945215,-0.759368585,0.994281988,0.165669822,6.470105689,0.151769929,3.678915529,1,0.336598563,12.94021138,3.414154078,6.971459562,89.29945233,0.133025751,7.329109952,46.42278237,1.513312584,69.44836883,0.089738213,0.060589997,3.713350107,542.8282229,0.808048223,0.885883905,0.237776868,0.918325624,42.25635922,0.056620615,53.31441048,0.11640701,7.713907057,44.98253275,5.310043668,248.6200873,0.277546435,0.063845334,237.0917031,0.517667474,0.747706686,32.61070162,0.050169055,4.627892614,0.604221636,2.570946397,4.875144915,243.7467018,0.32156557,0.944925195,105.2849604,7.190788145,46.85751979,4.604221636,229.4670185,0.226722589,0.059262821,0.526759381,23.40673996,0.034592263,0.22716029,0.06473791,14.53407606,0.029956826,2.204990299
0,40.11248332,1191.030567,20.30847955,22.29926627,2.500821655,0.795278774,0.460940107,0.962797609,2.275103312,0.870987648,0.867747934,0.988535127,0.971953315,-0.718019838,0.992563287,0.202399344,5.922170087,0.140005225,3.790774558,0.99884335,0.322793627,11.84434017,3.43442347,6.200021981,189.5932202,0.159436116,6.804116417,42.58823116,1.374552852,59.68836216,0.08107136,0.063032758,3.515345171,981.2117548,0.824668701,0.901630023,0.143593099,0.926253234,39.42790589,0.059116783,125.4084014,0.146334191,7.297729318,42.15869312,3.700116686,166.1528588,0.190009008,0.067257159,446.3325554,0.520808116,0.749229033,31.46631302,0.052894089,4.413779937,0.649734647,1.331319125,4.607617754,467.3912055,0.354352696,0.725652547,216.1842305,6.661864474,42.67096285,3.918877938,169.9780136,0.206728887,0.061877,0.557431556,23.5115759,0.038156462,0.444073224,0.03216694,17.33528583,0.031356388,1.102786005
0,49.42072848,1513.104218,-15.44089783,26.29169052,2.221598461,0.840055967,0.421844968,0.934025127,2.029339359,0.879201386,0.875998284,0.989784618,0.974091733,-0.734449428,0.994660796,0.189774221,6.584350928,0.11624759,3.976801759,0.995793818,0.283707335,13.16870186,3.650711726,7.128322245,157.7188074,0.132047994,7.676082848,51.56060961,1.397363076,72.23759507,0.078803131,0.060977012,3.711079115,972.6625933,0.814228708,0.895427286,0.150056792,0.921500205,47.61080719,0.057097248,98.80121212,0.119759045,8.505514784,51.79393939,4.383030303,222.8484848,0.200426185,0.066716278,411.4,0.498666667,0.732590917,38.08914639,0.051201726,4.675870205,0.61844078,1.768439302,4.824314458,462.0764618,0.346384154,0.761900159,181.1574213,7.474873508,51.48725637,4.134932534,209.9025487,0.201776401,0.059563309,0.531294978,27.54463581,0.035646544,0.334563964,0.038712954,13.96710462,0.030236884,1.307957561
1,44.98181299,1592.719837,17.71661475,26.0137449,3.031503912,0.792893412,0.486167846,0.941409565,2.728251506,0.882564575,0.877688905,0.986463867,0.971782686,-0.735942345,0.993202945,0.160308329,6.258508095,0.131215952,3.780056709,1,0.306445734,12.51701619,3.431627407,7.261312204,123.1204915,0.13639965,7.827567665,46.92684352,1.43625894,69.13752365,0.079571134,0.060022718,3.669381139,728.1660193,0.806575805,0.890285996,0.174344522,0.917996532,43.13060409,0.05583703,78.24600639,0.12499362,8.348265778,45.80031949,4.348242812,213.9073482,0.205992679,0.065610256,318.1629393,0.508247507,0.741080259,33.40138406,0.052063225,4.609244329,0.617357002,1.724463861,4.792716817,336.3392505,0.331695513,0.874592004,142.9526627,7.657477757,47.04733728,4.400394477,208.2445759,0.222828025,0.058783574,0.532369055,24.33099633,0.035720945,0.387241493,0.036360268,19.04082546,0.038855296,1.386941591
0,51.99053403,1917.672467,5.826535324,31.15253199,2.208851894,0.87040891,0.421615884,0.883655405,2.007141638,0.871080651,0.86940373,0.990288699,0.973834834,-0.750303672,0.993376977,0.221047773,6.667065062,0.13475515,3.696307163,1,0.275591952,13.33413012,3.455082379,8.34034597,44.75081005,0.109926102,9.174488156,53.10511203,2.059439951,117.6154478,0.089387596,0.06084023,3.752542605,338.8727859,0.8316086,0.889737991,0.790965063,0.929620884,49.36827191,0.057059193,29.75182482,0.108583302,10.21888486,51.90145985,7.547445255,454.6678832,0.244519486,0.067679646,141.2773723,0.515610848,0.745960582,39.2453542,0.051422509,4.60777675,0.598253275,4.753423198,4.806027969,150.4366812,0.328464369,0.776491676,50.1790393,8.947355123,53.38209607,4.318777293,240.4344978,0.203909547,0.059174826,0.5223041,27.57256793,0.034738145,0.161381352,0.09846639,14.31690268,0.039466081,3.760480349
1,57.04700953,1350.72904,-49.88118112,21.70987704,4.31506436,0.662634454,0.663090156,1.091219434,3.860818863,0.847470029,0.84191646,0.980745536,0.962181331,-0.675234142,0.988908976,0.208789388,7.253455075,0.144933748,3.775568523,0.989641012,0.333274413,14.50691015,3.426417562,6.50623535,98.82818575,0.168730265,7.115955772,60.27234394,1.361983669,81.95767817,0.064212008,0.053000973,3.415140444,482.5703692,0.823711785,0.901153846,0.130196805,0.925935528,55.94211848,0.050501896,63.36538462,0.152320636,8.053387343,60.23317308,3.846153846,229.0168269,0.143573121,0.061301959,217.8365385,0.523645525,0.751898643,45.21887683,0.051877689,4.340212053,0.64,1.404747596,4.457003217,230.8523077,0.355157396,0.746991716,113.4553846,6.871538462,60.16153846,3.953846154,232.9092308,0.1423123,0.050948707,0.555978205,33.49778248,0.035715593,0.284608106,0.041296148,22.95654206,0.055103652,1.566724654
1,45.40513632,1592.676846,16.1779377,27.83127864,3.400324523,0.781071917,0.564077918,1.065318096,3.067619729,0.857033948,0.852470701,0.984749885,0.966836452,-0.704775664,0.994452166,0.209349833,6.268384596,0.091464468,4.173498673,0.998120577,0.223806996,12.53676919,3.777573205,7.80790079,161.7971735,0.118119274,8.306853251,48.08544396,1.357648343,65.69154799,0.085458627,0.068265305,3.760440543,1130.739525,0.825500172,0.902338603,0.129419913,0.926821637,44.50923926,0.064489541,109.969574,0.111531008,8.967665985,48.06186613,3.84989858,191.7636917,0.199279574,0.074564904,530.535497,0.538068455,0.761865067,36.7049962,0.060558664,4.624065504,0.649538867,1.479672823,4.849600593,541.1936759,0.356517573,0.766395698,182.3833992,8.13107228,48.18379447,3.939393939,194.9914361,0.205318867,0.066461598,0.565981921,27.22783286,0.043246178,0.678467473,0.02230303,19.70956446,0.045313298,0.863014571
0,59.97971751,1864.401516,-96.4068395,28.23695125,2.3559709,0.851251137,0.437109736,0.92463564,2.133287086,0.875896316,0.872585473,0.989282804,0.973304441,-0.716037896,0.992908959,0.194693928,7.314601952,0.100331555,3.858379692,0.994570984,0.179748626,14.6292039,3.589186816,7.648230537,87.64599643,0.145523084,7.079037525,61.07133239,1.34721997,83.17618396,0.061952244,0.049238206,3.484607724,497.1021047,0.825032206,0.902923538,0.119912507,0.926331328,56.4844043,0.046389006,62.12702079,0.143480418,7.386812026,60.47806005,3.466512702,217.0369515,0.154247976,0.053645324,220.5935335,0.509453888,0.741076273,44.17448823,0.044723058,4.341091183,0.649175412,1.09363216,4.567781631,240.2473763,0.360190969,0.695225101,97.4017991,7.00560814,61.26086957,3.851574213,242.898051,0.155251979,0.048096192,0.554616442,33.31348576,0.031698236,0.200805495,0.058524601,15.24193399,0.037556756,2.310426143
